Month,Day,Hour,AC System Output (W),AC System Output (kWh)
2,9,4,0.0,0.0
2,9,5,0.0,0.0
2,9,6,0.0,0.0
2,9,7,0.0,0.0
2,9,8,89.464,0.089464
2,9,9,353.968,0.353968
2,9,10,640.891,0.640891
2,9,11,919.628,0.919628
2,9,12,1044.047,1.044047
2,9,13,999.679,0.999679
2,9,14,781.027,0.781027
2,9,15,483.861,0.483861
2,9,16,193.367,0.19336699999999998
2,9,17,0.0,0.0
2,9,18,0.0,0.0
2,9,19,0.0,0.0
2,9,20,0.0,0.0
2,9,21,0.0,0.0
2,9,22,0.0,0.0
2,9,23,0.0,0.0
2,10,0,0.0,0.0
2,10,1,0.0,0.0
2,10,2,0.0,0.0
2,10,3,0.0,0.0
2,10,4,0.0,0.0
2,10,5,0.0,0.0
2,10,6,0.0,0.0
2,10,7,0.0,0.0
2,10,8,1012.079,1.012079
2,10,9,3574.27,3.57427
2,10,10,5163.27,5.163270000000001
2,10,11,6607.767,6.607767
2,10,12,7143.834,7.143834
2,10,13,6916.514,6.916514
2,10,14,5903.397,5.903397
2,10,15,4159.952,4.1599520000000005
2,10,16,2345.712,2.345712
2,10,17,335.823,0.335823
2,10,18,0.0,0.0
2,10,19,0.0,0.0
2,10,20,0.0,0.0
2,10,21,0.0,0.0
2,10,22,0.0,0.0
2,10,23,0.0,0.0
2,11,0,0.0,0.0
2,11,1,0.0,0.0
2,11,2,0.0,0.0
2,11,3,0.0,0.0
2,11,4,0.0,0.0
2,11,5,0.0,0.0
2,11,6,0.0,0.0
2,11,7,0.0,0.0
2,11,8,17.811,0.017811
2,11,9,231.441,0.231441
2,11,10,453.928,0.453928
2,11,11,649.842,0.649842
2,11,12,754.865,0.754865
2,11,13,730.832,0.730832
2,11,14,585.821,0.585821
2,11,15,366.408,0.366408
2,11,16,140.349,0.140349
2,11,17,0.0,0.0
2,11,18,0.0,0.0
2,11,19,0.0,0.0
2,11,20,0.0,0.0
2,11,21,0.0,0.0
2,11,22,0.0,0.0
2,11,23,0.0,0.0
2,12,0,0.0,0.0
2,12,1,0.0,0.0
2,12,2,0.0,0.0
2,12,3,0.0,0.0
2,12,4,0.0,0.0
2,12,5,0.0,0.0
2,12,6,0.0,0.0
2,12,7,0.0,0.0
2,12,8,1363.509,1.363509
2,12,9,2362.317,2.362317
2,12,10,3048.22,3.0482199999999997
2,12,11,3635.313,3.635313
2,12,12,4174.68,4.17468
2,12,13,4001.633,4.001633
2,12,14,3113.789,3.113789
2,12,15,2176.951,2.176951
2,12,16,903.528,0.903528
2,12,17,79.225,0.07922499999999999
2,12,18,0.0,0.0
2,12,19,0.0,0.0
2,12,20,0.0,0.0
2,12,21,0.0,0.0
2,12,22,0.0,0.0
2,12,23,0.0,0.0
2,13,0,0.0,0.0
2,13,1,0.0,0.0
2,13,2,0.0,0.0
2,13,3,0.0,0.0
2,13,4,0.0,0.0
2,13,5,0.0,0.0
2,13,6,0.0,0.0
2,13,7,0.0,0.0
2,13,8,1705.433,1.705433
2,13,9,2607.934,2.607934
2,13,10,3757.565,3.757565
2,13,11,4460.024,4.460024000000001
2,13,12,4760.967,4.760967
2,13,13,4640.431,4.6404309999999995
2,13,14,3961.512,3.9615120000000004
2,13,15,2585.659,2.585659
2,13,16,1282.782,1.2827819999999999
2,13,17,127.486,0.12748600000000002
2,13,18,0.0,0.0
2,13,19,0.0,0.0
2,13,20,0.0,0.0
2,13,21,0.0,0.0
2,13,22,0.0,0.0
2,13,23,0.0,0.0
2,14,0,0.0,0.0
2,14,1,0.0,0.0
2,14,2,0.0,0.0
2,14,3,0.0,0.0
2,14,4,0.0,0.0
2,14,5,0.0,0.0
2,14,6,0.0,0.0
2,14,7,0.0,0.0
2,14,8,1192.948,1.1929480000000001
2,14,9,3818.452,3.818452
2,14,10,5427.392,5.427392
2,14,11,6672.422,6.672421999999999
2,14,12,7051.318,7.051318
2,14,13,6780.509,6.780509
2,14,14,5871.05,5.87105
2,14,15,4262.762,4.2627619999999995
2,14,16,2494.255,2.494255
2,14,17,479.745,0.479745
2,14,18,0.0,0.0
2,14,19,0.0,0.0
2,14,20,0.0,0.0
2,14,21,0.0,0.0
2,14,22,0.0,0.0
2,14,23,0.0,0.0
2,15,0,0.0,0.0
2,15,1,0.0,0.0
2,15,2,0.0,0.0
2,15,3,0.0,0.0
2,15,4,0.0,0.0
2,15,5,0.0,0.0
2,15,6,0.0,0.0
2,15,7,0.0,0.0
2,15,8,1389.915,1.389915
2,15,9,3860.647,3.8606469999999997
2,15,10,5436.452,5.436452
2,15,11,6492.409,6.492408999999999
2,15,12,7025.803,7.025803
2,15,13,6776.076,6.776076
2,15,14,5715.615,5.715615
2,15,15,4314.562,4.314562
2,15,16,2543.832,2.543832
2,15,17,509.674,0.509674
2,15,18,0.0,0.0
2,15,19,0.0,0.0
2,15,20,0.0,0.0
2,15,21,0.0,0.0
2,15,22,0.0,0.0
2,15,23,0.0,0.0
2,16,0,0.0,0.0
2,16,1,0.0,0.0
2,16,2,0.0,0.0
2,16,3,0.0,0.0
2,16,4,0.0,0.0
2,16,5,0.0,0.0
2,16,6,0.0,0.0
2,16,7,0.0,0.0
2,16,8,1444.746,1.444746
2,16,9,3540.812,3.540812
2,16,10,5403.936,5.403936
2,16,11,6408.511,6.408511000000001
2,16,12,6761.58,6.76158
2,16,13,6511.984,6.511984
2,16,14,5807.269,5.807269
2,16,15,4369.004,4.369004
2,16,16,2308.8,2.3088
2,16,17,423.145,0.423145
2,16,18,0.0,0.0
2,16,19,0.0,0.0
2,16,20,0.0,0.0
2,16,21,0.0,0.0
2,16,22,0.0,0.0
2,16,23,0.0,0.0
2,17,0,0.0,0.0
2,17,1,0.0,0.0
2,17,2,0.0,0.0
2,17,3,0.0,0.0
2,17,4,0.0,0.0
2,17,5,0.0,0.0
2,17,6,0.0,0.0
2,17,7,0.0,0.0
2,17,8,377.107,0.377107
2,17,9,702.36,0.70236
2,17,10,1121.562,1.121562
2,17,11,1455.197,1.4551969999999999
2,17,12,1631.876,1.6318759999999999
2,17,13,1557.963,1.557963
2,17,14,1264.983,1.264983
2,17,15,825.176,0.825176
2,17,16,365.466,0.365466
2,17,17,31.775,0.031775
2,17,18,0.0,0.0
2,17,19,0.0,0.0
2,17,20,0.0,0.0
2,17,21,0.0,0.0
2,17,22,0.0,0.0
2,17,23,0.0,0.0
2,18,0,0.0,0.0
2,18,1,0.0,0.0
2,18,2,0.0,0.0
2,18,3,0.0,0.0
2,18,4,0.0,0.0
2,18,5,0.0,0.0
2,18,6,0.0,0.0
2,18,7,0.0,0.0
2,18,8,1853.301,1.8533009999999999
2,18,9,3167.431,3.167431
2,18,10,4746.946,4.746946
2,18,11,5660.232,5.660232
2,18,12,6003.856,6.003856
2,18,13,5793.279,5.793279
2,18,14,5023.041,5.023041
2,18,15,3777.966,3.7779659999999997
2,18,16,1975.096,1.975096
2,18,17,324.426,0.324426
2,18,18,0.0,0.0
2,18,19,0.0,0.0
2,18,20,0.0,0.0
2,18,21,0.0,0.0
2,18,22,0.0,0.0
2,18,23,0.0,0.0
2,19,0,0.0,0.0
2,19,1,0.0,0.0
2,19,2,0.0,0.0
2,19,3,0.0,0.0
2,19,4,0.0,0.0
2,19,5,0.0,0.0
2,19,6,0.0,0.0
2,19,7,0.0,0.0
2,19,8,1963.672,1.963672
2,19,9,2580.534,2.580534
2,19,10,3405.851,3.405851
2,19,11,4329.113,4.329113
2,19,12,4577.074,4.577074
2,19,13,4389.897,4.3898969999999995
2,19,14,3791.442,3.791442
2,19,15,2540.063,2.540063
2,19,16,1360.8,1.3608
2,19,17,186.251,0.186251
2,19,18,0.0,0.0
2,19,19,0.0,0.0
2,19,20,0.0,0.0
2,19,21,0.0,0.0
2,19,22,0.0,0.0
2,19,23,0.0,0.0
2,20,0,0.0,0.0
2,20,1,0.0,0.0
2,20,2,0.0,0.0
2,20,3,0.0,0.0
2,20,4,0.0,0.0
2,20,5,0.0,0.0
2,20,6,0.0,0.0
2,20,7,0.0,0.0
2,20,8,2910.455,2.910455
2,20,9,5615.703,5.615703000000001
2,20,10,7943.378,7.943378
2,20,11,9314.451,9.314450999999998
2,20,12,9792.04,9.79204
2,20,13,9478.01,9.47801
2,20,14,8343.719,8.343718999999998
2,20,15,6477.307,6.477307
2,20,16,3849.886,3.849886
2,20,17,1180.355,1.180355
2,20,18,0.0,0.0
2,20,19,0.0,0.0
2,20,20,0.0,0.0
2,20,21,0.0,0.0
2,20,22,0.0,0.0
2,20,23,0.0,0.0
2,21,0,0.0,0.0
2,21,1,0.0,0.0
2,21,2,0.0,0.0
2,21,3,0.0,0.0
2,21,4,0.0,0.0
2,21,5,0.0,0.0
2,21,6,0.0,0.0
2,21,7,0.0,0.0
2,21,8,1969.368,1.969368
2,21,9,2691.299,2.691299
2,21,10,3560.607,3.560607
2,21,11,4509.717,4.509716999999999
2,21,12,4705.293,4.705292999999999
2,21,13,4515.371,4.515371
2,21,14,3898.24,3.89824
2,21,15,2611.559,2.611559
2,21,16,1441.747,1.4417470000000001
2,21,17,217.943,0.21794300000000003
2,21,18,0.0,0.0
2,21,19,0.0,0.0
2,21,20,0.0,0.0
2,21,21,0.0,0.0
2,21,22,0.0,0.0
2,21,23,0.0,0.0
2,22,0,0.0,0.0
2,22,1,0.0,0.0
2,22,2,0.0,0.0
2,22,3,0.0,0.0
2,22,4,0.0,0.0
2,22,5,0.0,0.0
2,22,6,0.0,0.0
2,22,7,0.0,0.0
2,22,8,84.979,0.084979
2,22,9,311.216,0.311216
2,22,10,554.016,0.554016
2,22,11,784.802,0.784802
2,22,12,890.503,0.890503
2,22,13,851.348,0.851348
2,22,14,700.026,0.7000259999999999
2,22,15,450.614,0.45061399999999996
2,22,16,206.333,0.206333
2,22,17,12.51,0.01251
2,22,18,0.0,0.0
2,22,19,0.0,0.0
2,22,20,0.0,0.0
2,22,21,0.0,0.0
2,22,22,0.0,0.0
2,22,23,0.0,0.0
2,23,0,0.0,0.0
2,23,1,0.0,0.0
2,23,2,0.0,0.0
2,23,3,0.0,0.0
2,23,4,0.0,0.0
2,23,5,0.0,0.0
2,23,6,0.0,0.0
2,23,7,0.0,0.0
2,23,8,2453.94,2.4539400000000002
2,23,9,4512.319,4.512319000000001
2,23,10,6571.635,6.571635000000001
2,23,11,7872.311,7.872311
2,23,12,8405.49,8.40549
2,23,13,8093.685,8.093685
2,23,14,6975.809,6.975809
2,23,15,5195.206,5.195206
2,23,16,3062.911,3.062911
2,23,17,999.886,0.9998859999999999
2,23,18,0.0,0.0
2,23,19,0.0,0.0
2,23,20,0.0,0.0
2,23,21,0.0,0.0
2,23,22,0.0,0.0
2,23,23,0.0,0.0
2,24,0,0.0,0.0
2,24,1,0.0,0.0
2,24,2,0.0,0.0
2,24,3,0.0,0.0
2,24,4,0.0,0.0
2,24,5,0.0,0.0
2,24,6,0.0,0.0
2,24,7,0.0,0.0
2,24,8,2076.237,2.076237
2,24,9,3246.349,3.2463490000000004
2,24,10,4382.523,4.382523
2,24,11,5494.667,5.494667000000001
2,24,12,5968.472,5.968471999999999
2,24,13,5755.303,5.755303
2,24,14,5049.061,5.049061
2,24,15,3554.423,3.554423
2,24,16,2093.607,2.093607
2,24,17,422.357,0.42235700000000004
2,24,18,0.0,0.0
2,24,19,0.0,0.0
2,24,20,0.0,0.0
2,24,21,0.0,0.0
2,24,22,0.0,0.0
2,24,23,0.0,0.0
2,25,0,0.0,0.0
2,25,1,0.0,0.0
2,25,2,0.0,0.0
2,25,3,0.0,0.0
2,25,4,0.0,0.0
2,25,5,0.0,0.0
2,25,6,0.0,0.0
2,25,7,0.0,0.0
2,25,8,2128.682,2.128682
2,25,9,3409.329,3.409329
2,25,10,4996.556,4.996556
2,25,11,6043.968,6.043968
2,25,12,6780.476,6.780475999999999
2,25,13,6603.837,6.603837
2,25,14,5485.167,5.485167000000001
2,25,15,4158.454,4.158454
2,25,16,2273.738,2.273738
2,25,17,671.208,0.6712079999999999
2,25,18,0.0,0.0
2,25,19,0.0,0.0
2,25,20,0.0,0.0
2,25,21,0.0,0.0
2,25,22,0.0,0.0
2,25,23,0.0,0.0
2,26,0,0.0,0.0
2,26,1,0.0,0.0
2,26,2,0.0,0.0
2,26,3,0.0,0.0
2,26,4,0.0,0.0
2,26,5,0.0,0.0
2,26,6,0.0,0.0
2,26,7,0.0,0.0
2,26,8,2177.764,2.1777640000000003
2,26,9,3554.607,3.554607
2,26,10,5219.12,5.21912
2,26,11,6187.91,6.18791
2,26,12,6856.852,6.856852
2,26,13,6608.636,6.608636000000001
2,26,14,5381.903,5.381903
2,26,15,4027.977,4.027977
2,26,16,2248.467,2.248467
2,26,17,681.208,0.6812079999999999
2,26,18,0.0,0.0
2,26,19,0.0,0.0
2,26,20,0.0,0.0
2,26,21,0.0,0.0
2,26,22,0.0,0.0
2,26,23,0.0,0.0
2,27,0,0.0,0.0
2,27,1,0.0,0.0
2,27,2,0.0,0.0
2,27,3,0.0,0.0
2,27,4,0.0,0.0
2,27,5,0.0,0.0
2,27,6,0.0,0.0
2,27,7,0.0,0.0
2,27,8,2263.528,2.263528
2,27,9,4289.152,4.289152
2,27,10,5756.597,5.756597
2,27,11,6929.003,6.929003
2,27,12,7479.543,7.479543
2,27,13,7202.052,7.202052
2,27,14,6133.741,6.133741
2,27,15,4736.062,4.7360619999999995
2,27,16,3020.924,3.020924
2,27,17,940.5,0.9405
2,27,18,0.0,0.0
2,27,19,0.0,0.0
2,27,20,0.0,0.0
2,27,21,0.0,0.0
2,27,22,0.0,0.0
2,27,23,0.0,0.0
2,28,0,0.0,0.0
2,28,1,0.0,0.0
2,28,2,0.0,0.0
2,28,3,0.0,0.0
2,28,4,0.0,0.0
2,28,5,0.0,0.0
2,28,6,0.0,0.0
2,28,7,0.0,0.0
2,28,8,2236.574,2.236574
2,28,9,3469.178,3.469178
2,28,10,4990.484,4.990484
2,28,11,5851.389,5.851389
2,28,12,6173.133,6.173133
2,28,13,5935.381,5.9353810000000005
2,28,14,5171.097,5.171097
2,28,15,3980.253,3.9802530000000003
2,28,16,2259.118,2.259118
2,28,17,745.821,0.7458210000000001
2,28,18,0.0,0.0
2,28,19,0.0,0.0
2,28,20,0.0,0.0
2,28,21,0.0,0.0
2,28,22,0.0,0.0
2,28,23,0.0,0.0
3,1,0,0.0,0.0
3,1,1,0.0,0.0
3,1,2,0.0,0.0
3,1,3,0.0,0.0
3,1,4,0.0,0.0
3,1,5,0.0,0.0
3,1,6,0.0,0.0
3,1,7,0.0,0.0
3,1,8,1981.26,1.98126
3,1,9,2956.949,2.9569490000000003
3,1,10,3841.509,3.841509
3,1,11,4759.952,4.759952
3,1,12,4987.71,4.98771
3,1,13,4782.368,4.782368
3,1,14,4154.411,4.154411
3,1,15,2901.869,2.901869
3,1,16,1692.302,1.692302
3,1,17,378.964,0.378964
3,1,18,0.0,0.0
3,1,19,0.0,0.0
3,1,20,0.0,0.0
3,1,21,0.0,0.0
3,1,22,0.0,0.0
3,1,23,0.0,0.0
3,2,0,0.0,0.0
3,2,1,0.0,0.0
3,2,2,0.0,0.0
3,2,3,0.0,0.0
3,2,4,0.0,0.0
3,2,5,0.0,0.0
3,2,6,0.0,0.0
3,2,7,0.0,0.0
3,2,8,2469.055,2.469055
3,2,9,3703.759,3.703759
3,2,10,4908.691,4.908691
3,2,11,6098.846,6.098846
3,2,12,6452.085,6.452085
3,2,13,6207.568,6.207568
3,2,14,5396.451,5.396451
3,2,15,3866.267,3.8662669999999997
3,2,16,2366.618,2.366618
3,2,17,625.402,0.625402
3,2,18,0.0,0.0
3,2,19,0.0,0.0
3,2,20,0.0,0.0
3,2,21,0.0,0.0
3,2,22,0.0,0.0
3,2,23,0.0,0.0
3,3,0,0.0,0.0
3,3,1,0.0,0.0
3,3,2,0.0,0.0
3,3,3,0.0,0.0
3,3,4,0.0,0.0
3,3,5,0.0,0.0
3,3,6,0.0,0.0
3,3,7,0.0,0.0
3,3,8,1138.279,1.138279
3,3,9,1585.155,1.5851549999999999
3,3,10,2488.266,2.488266
3,3,11,2982.483,2.982483
3,3,12,3173.954,3.173954
3,3,13,3031.016,3.031016
3,3,14,2565.323,2.565323
3,3,15,1652.946,1.6529459999999998
3,3,16,883.374,0.883374
3,3,17,215.279,0.215279
3,3,18,0.0,0.0
3,3,19,0.0,0.0
3,3,20,0.0,0.0
3,3,21,0.0,0.0
3,3,22,0.0,0.0
3,3,23,0.0,0.0
3,4,0,0.0,0.0
3,4,1,0.0,0.0
3,4,2,0.0,0.0
3,4,3,0.0,0.0
3,4,4,0.0,0.0
3,4,5,0.0,0.0
3,4,6,0.0,0.0
3,4,7,0.0,0.0
3,4,8,855.349,0.855349
3,4,9,1315.583,1.3155830000000002
3,4,10,1861.864,1.861864
3,4,11,2520.068,2.520068
3,4,12,2689.348,2.689348
3,4,13,2579.75,2.57975
3,4,14,2200.395,2.200395
3,4,15,1411.003,1.411003
3,4,16,742.394,0.742394
3,4,17,188.079,0.188079
3,4,18,0.0,0.0
3,4,19,0.0,0.0
3,4,20,0.0,0.0
3,4,21,0.0,0.0
3,4,22,0.0,0.0
3,4,23,0.0,0.0
3,5,0,0.0,0.0
3,5,1,0.0,0.0
3,5,2,0.0,0.0
3,5,3,0.0,0.0
3,5,4,0.0,0.0
3,5,5,0.0,0.0
3,5,6,0.0,0.0
3,5,7,0.0,0.0
3,5,8,584.935,0.584935
3,5,9,1021.93,1.02193
3,5,10,1504.028,1.504028
3,5,11,2083.763,2.083763
3,5,12,2228.53,2.22853
3,5,13,2165.668,2.165668
3,5,14,1657.652,1.6576520000000001
3,5,15,1164.685,1.164685
3,5,16,594.542,0.594542
3,5,17,154.244,0.154244
3,5,18,0.0,0.0
3,5,19,0.0,0.0
3,5,20,0.0,0.0
3,5,21,0.0,0.0
3,5,22,0.0,0.0
3,5,23,0.0,0.0
3,6,0,0.0,0.0
3,6,1,0.0,0.0
3,6,2,0.0,0.0
3,6,3,0.0,0.0
3,6,4,0.0,0.0
3,6,5,0.0,0.0
3,6,6,0.0,0.0
3,6,7,57.506,0.057506
3,6,8,1937.622,1.9376220000000002
3,6,9,2936.396,2.9363960000000002
3,6,10,3776.867,3.776867
3,6,11,4648.139,4.6481390000000005
3,6,12,4874.387,4.874387
3,6,13,4678.285,4.678285
3,6,14,4074.912,4.074911999999999
3,6,15,2871.322,2.871322
3,6,16,1723.924,1.723924
3,6,17,451.078,0.451078
3,6,18,0.0,0.0
3,6,19,0.0,0.0
3,6,20,0.0,0.0
3,6,21,0.0,0.0
3,6,22,0.0,0.0
3,6,23,0.0,0.0
3,7,0,0.0,0.0
3,7,1,0.0,0.0
3,7,2,0.0,0.0
3,7,3,0.0,0.0
3,7,4,0.0,0.0
3,7,5,0.0,0.0
3,7,6,0.0,0.0
3,7,7,115.168,0.115168
3,7,8,2457.83,2.45783
3,7,9,3261.826,3.261826
3,7,10,4484.288,4.484287999999999
3,7,11,5260.393,5.260393
3,7,12,5589.872,5.589872000000001
3,7,13,5364.92,5.36492
3,7,14,4631.784,4.631784
3,7,15,3530.27,3.53027
3,7,16,1979.946,1.979946
3,7,17,668.521,0.6685209999999999
3,7,18,0.0,0.0
3,7,19,0.0,0.0
3,7,20,0.0,0.0
3,7,21,0.0,0.0
3,7,22,0.0,0.0
3,7,23,0.0,0.0
3,8,0,0.0,0.0
3,8,1,0.0,0.0
3,8,2,0.0,0.0
3,8,3,0.0,0.0
3,8,4,0.0,0.0
3,8,5,0.0,0.0
3,8,6,0.0,0.0
3,8,7,116.515,0.11651500000000001
3,8,8,2428.113,2.4281129999999997
3,8,9,3197.266,3.197266
3,8,10,4391.724,4.391724
3,8,11,5134.927,5.134926999999999
3,8,12,5445.246,5.445246
3,8,13,5227.963,5.227963
3,8,14,4553.818,4.553818000000001
3,8,15,3192.426,3.1924259999999998
3,8,16,1952.266,1.952266
3,8,17,554.804,0.554804
3,8,18,0.0,0.0
3,8,19,0.0,0.0
3,8,20,0.0,0.0
3,8,21,0.0,0.0
3,8,22,0.0,0.0
3,8,23,0.0,0.0
3,9,0,0.0,0.0
3,9,1,0.0,0.0
3,9,2,0.0,0.0
3,9,3,0.0,0.0
3,9,4,0.0,0.0
3,9,5,0.0,0.0
3,9,6,0.0,0.0
3,9,7,91.924,0.091924
3,9,8,1859.408,1.859408
3,9,9,2880.925,2.8809250000000004
3,9,10,3677.613,3.677613
3,9,11,4544.5,4.5445
3,9,12,4763.707,4.763707
3,9,13,4567.892,4.567892
3,9,14,3727.029,3.727029
3,9,15,2806.278,2.806278
3,9,16,1717.032,1.717032
3,9,17,477.862,0.477862
3,9,18,0.0,0.0
3,9,19,0.0,0.0
3,9,20,0.0,0.0
3,9,21,0.0,0.0
3,9,22,0.0,0.0
3,9,23,0.0,0.0
3,10,0,0.0,0.0
3,10,1,0.0,0.0
3,10,2,0.0,0.0
3,10,3,0.0,0.0
3,10,4,0.0,0.0
3,10,5,0.0,0.0
3,10,6,0.0,0.0
3,10,7,145.106,0.14510599999999998
3,10,8,2449.122,2.449122
3,10,9,3244.161,3.244161
3,10,10,4430.2,4.4302
3,10,11,5077.772,5.0777719999999995
3,10,12,5324.437,5.324437
3,10,13,5188.862,5.188862
3,10,14,4575.41,4.57541
3,10,15,3539.129,3.539129
3,10,16,2006.822,2.006822
3,10,17,607.299,0.607299
3,10,18,0.0,0.0
3,10,19,0.0,0.0
3,10,20,0.0,0.0
3,10,21,0.0,0.0
3,10,22,0.0,0.0
3,10,23,0.0,0.0
3,11,0,0.0,0.0
3,11,1,0.0,0.0
3,11,2,0.0,0.0
3,11,3,0.0,0.0
3,11,4,0.0,0.0
3,11,5,0.0,0.0
3,11,6,0.0,0.0
3,11,7,95.915,0.095915
3,11,8,1745.219,1.745219
3,11,9,2715.924,2.715924
3,11,10,3497.574,3.497574
3,11,11,4112.352,4.112352
3,11,12,4590.842,4.590841999999999
3,11,13,4403.054,4.403054
3,11,14,3568.934,3.568934
3,11,15,2669.966,2.669966
3,11,16,1418.645,1.418645
3,11,17,460.175,0.460175
3,11,18,0.0,0.0
3,11,19,0.0,0.0
3,11,20,0.0,0.0
3,11,21,0.0,0.0
3,11,22,0.0,0.0
3,11,23,0.0,0.0
3,12,0,0.0,0.0
3,12,1,0.0,0.0
3,12,2,0.0,0.0
3,12,3,0.0,0.0
3,12,4,0.0,0.0
3,12,5,0.0,0.0
3,12,6,0.0,0.0
3,12,7,305.948,0.305948
3,12,8,2894.395,2.894395
3,12,9,4365.148,4.3651480000000005
3,12,10,6049.716,6.049716
3,12,11,7043.604,7.043604
3,12,12,7476.088,7.476088
3,12,13,7218.932,7.218932
3,12,14,6338.063,6.338063
3,12,15,4941.026,4.941026
3,12,16,2989.257,2.9892570000000003
3,12,17,1282.665,1.282665
3,12,18,0.0,0.0
3,12,19,0.0,0.0
3,12,20,0.0,0.0
3,12,21,0.0,0.0
3,12,22,0.0,0.0
3,12,23,0.0,0.0
3,13,0,0.0,0.0
3,13,1,0.0,0.0
3,13,2,0.0,0.0
3,13,3,0.0,0.0
3,13,4,0.0,0.0
3,13,5,0.0,0.0
3,13,6,0.0,0.0
3,13,7,337.636,0.33763600000000005
3,13,8,2946.203,2.946203
3,13,9,4316.88,4.31688
3,13,10,5935.898,5.935898
3,13,11,6884.753,6.884753
3,13,12,7292.39,7.29239
3,13,13,7072.311,7.072311
3,13,14,6258.987,6.258987
3,13,15,4944.37,4.94437
3,13,16,3004.451,3.004451
3,13,17,1304.511,1.304511
3,13,18,4.326,0.004326
3,13,19,0.0,0.0
3,13,20,0.0,0.0
3,13,21,0.0,0.0
3,13,22,0.0,0.0
3,13,23,0.0,0.0
3,14,0,0.0,0.0
3,14,1,0.0,0.0
3,14,2,0.0,0.0
3,14,3,0.0,0.0
3,14,4,0.0,0.0
3,14,5,0.0,0.0
3,14,6,0.0,0.0
3,14,7,304.301,0.304301
3,14,8,2768.969,2.7689690000000002
3,14,9,4260.708,4.260707999999999
3,14,10,5489.052,5.489052
3,14,11,6688.426,6.688426000000001
3,14,12,7041.652,7.041652
3,14,13,6780.784,6.780784
3,14,14,5956.586,5.956586000000001
3,14,15,4385.552,4.385552
3,14,16,2855.143,2.855143
3,14,17,1032.657,1.032657
3,14,18,11.934,0.011933999999999998
3,14,19,0.0,0.0
3,14,20,0.0,0.0
3,14,21,0.0,0.0
3,14,22,0.0,0.0
3,14,23,0.0,0.0
3,15,0,0.0,0.0
3,15,1,0.0,0.0
3,15,2,0.0,0.0
3,15,3,0.0,0.0
3,15,4,0.0,0.0
3,15,5,0.0,0.0
3,15,6,0.0,0.0
3,15,7,1537.637,1.537637
3,15,8,3062.944,3.062944
3,15,9,4394.097,4.3940969999999995
3,15,10,5983.804,5.983804
3,15,11,6981.085,6.981085
3,15,12,7391.719,7.391719
3,15,13,7113.434,7.113434
3,15,14,6213.809,6.213809
3,15,15,4891.336,4.891336
3,15,16,3003.276,3.003276
3,15,17,1117.875,1.117875
3,15,18,22.914,0.022914
3,15,19,0.0,0.0
3,15,20,0.0,0.0
3,15,21,0.0,0.0
3,15,22,0.0,0.0
3,15,23,0.0,0.0
3,16,0,0.0,0.0
3,16,1,0.0,0.0
3,16,2,0.0,0.0
3,16,3,0.0,0.0
3,16,4,0.0,0.0
3,16,5,0.0,0.0
3,16,6,0.0,0.0
3,16,7,1656.551,1.6565509999999999
3,16,8,2875.322,2.875322
3,16,9,4417.039,4.417039
3,16,10,5634.845,5.634845
3,16,11,6765.971,6.7659709999999995
3,16,12,7080.032,7.080032
3,16,13,6805.574,6.805574
3,16,14,5940.923,5.940923
3,16,15,4432.831,4.432831
3,16,16,2910.253,2.910253
3,16,17,1100.114,1.100114
3,16,18,18.836,0.018836
3,16,19,0.0,0.0
3,16,20,0.0,0.0
3,16,21,0.0,0.0
3,16,22,0.0,0.0
3,16,23,0.0,0.0
3,17,0,0.0,0.0
3,17,1,0.0,0.0
3,17,2,0.0,0.0
3,17,3,0.0,0.0
3,17,4,0.0,0.0
3,17,5,0.0,0.0
3,17,6,0.0,0.0
3,17,7,1717.058,1.717058
3,17,8,2857.604,2.857604
3,17,9,4325.344,4.325344
3,17,10,5481.164,5.481164
3,17,11,6494.075,6.494075
3,17,12,6743.064,6.743064
3,17,13,6482.599,6.4825990000000004
3,17,14,5844.595,5.844595
3,17,15,4415.073,4.4150730000000005
3,17,16,2914.99,2.91499
3,17,17,1107.857,1.1078569999999999
3,17,18,25.854,0.025854
3,17,19,0.0,0.0
3,17,20,0.0,0.0
3,17,21,0.0,0.0
3,17,22,0.0,0.0
3,17,23,0.0,0.0
3,18,0,0.0,0.0
3,18,1,0.0,0.0
3,18,2,0.0,0.0
3,18,3,0.0,0.0
3,18,4,0.0,0.0
3,18,5,0.0,0.0
3,18,6,0.0,0.0
3,18,7,1812.91,1.81291
3,18,8,2814.939,2.814939
3,18,9,4143.832,4.143832000000001
3,18,10,5206.084,5.206084
3,18,11,6294.893,6.294893
3,18,12,6653.029,6.653029
3,18,13,6452.89,6.45289
3,18,14,5690.496,5.690496
3,18,15,4258.984,4.258984000000001
3,18,16,2834.474,2.834474
3,18,17,1087.595,1.087595
3,18,18,32.576,0.032576
3,18,19,0.0,0.0
3,18,20,0.0,0.0
3,18,21,0.0,0.0
3,18,22,0.0,0.0
3,18,23,0.0,0.0
3,19,0,0.0,0.0
3,19,1,0.0,0.0
3,19,2,0.0,0.0
3,19,3,0.0,0.0
3,19,4,0.0,0.0
3,19,5,0.0,0.0
3,19,6,0.0,0.0
3,19,7,1235.973,1.235973
3,19,8,1773.429,1.7734290000000001
3,19,9,2860.645,2.860645
3,19,10,3641.746,3.641746
3,19,11,4197.749,4.197749
3,19,12,4558.338,4.558338
3,19,13,4370.183,4.370183
